name,Static converters,Parts for metal machine-tools,Ball bearings,Signal generators / oscilloscopes,Roller bearings,Wood milling machines
2019,15.295174746434718,6.5215004838218125,0.9982624141491221,1.601818853326693,0.04925039856418841,1.1977040033095903
2020,17.798366446719115,4.143710119508523,0.591691786645874,0.996726588668502,0.12332554251652393,1.5267737830710921
2021,19.870924691511576,5.730646938788705,0.6221872476696937,2.0794994749589026,0.21163385317490602,7.4009829559094475
2022,24.446956943749896,10.579035661192544,7.193408816179899,8.832618622492603,4.267724722058253,6.272327327724499
2023,30.36681771301098,29.46529302980332,23.29353398964444,33.71853160965561,10.790957616577904,23.290463538554512
2024,26.908489483121294,28.47380403111068,17.42793217941066,25.62911715179361,15.878543898004875,57.92402783441207
2025,26.371035473314723,26.511018501588218,17.68606847909618,11.778191049517439,12.874099415526356,18.75645874340868
